F1_entropy,F2_chi_square,F3_length,F4_standard_key_len,F5_standard_iv_len,F6_memory_region,F7_change_count,F8_change_pattern,F9_entropy_length_interaction,F10_high_confidence_key,label
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.2554884298164914,0.0,64.0,1.0,0.0,2.0,11.0,3.0,25.628116548441835,0.0,PLAINTEXT
5.78125,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.81681391907075,0.0,CIPHERTEXT
4.0,0.0,16.0,1.0,1.0,2.0,3.0,1.0,16.349851365001356,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,KEY
4.584962500721156,0.0,24.0,1.0,1.0,2.0,0.0,0.0,21.291906488858938,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,IV
4.620614454101657,0.0,64.0,1.0,0.0,2.0,11.0,3.0,27.827039764795863,0.0,PLAINTEXT
5.84375,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.19321190738503,0.0,CIPHERTEXT
4.334962500721156,0.0,24.0,1.0,1.0,2.0,3.0,1.0,20.130942441415257,0.0,KEY
4.584962500721156,0.0,24.0,1.0,1.0,2.0,11.0,3.0,21.291906488858938,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.59142133187246,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.150304056131191,0.0,64.0,1.0,0.0,2.0,11.0,3.0,24.994657561925923,0.0,PLAINTEXT
5.78125,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.81681391907075,0.0,CIPHERTEXT
4.9375,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.906695964332364,0.0,KEY
4.601409765557392,0.0,32.0,1.0,0.0,2.0,11.0,3.0,23.211324362136267,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,0.0,0.0,16.349851365001356,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.946469969293428,0.0,64.0,1.0,0.0,2.0,11.0,3.0,29.78946153118459,0.0,PLAINTEXT
5.831954882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.122177373080554,0.0,CIPHERTEXT
4.0,0.0,16.0,1.0,1.0,2.0,3.0,1.0,16.349851365001356,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,KEY
4.584962500721156,0.0,24.0,1.0,1.0,2.0,0.0,0.0,21.291906488858938,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,IV
4.384373587245975,0.0,64.0,1.0,0.0,2.0,11.0,3.0,26.40431037212226,0.0,PLAINTEXT
5.675704882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.18118240229486,0.0,CIPHERTEXT
4.418295834054489,0.0,24.0,1.0,1.0,2.0,3.0,1.0,20.517930457229816,0.0,KEY
4.584962500721156,0.0,24.0,1.0,1.0,2.0,11.0,3.0,21.291906488858938,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.59142133187246,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
5.013759133144316,0.0,64.0,1.0,0.0,2.0,11.0,3.0,30.194701625725774,0.0,PLAINTEXT
5.875,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.38141090154217,0.0,CIPHERTEXT
4.875,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.59142133187246,0.0,KEY
4.9375,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.906695964332364,0.0,KEY
4.788909765557392,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.157148259515978,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.915873781480404,0.0,64.0,1.0,0.0,2.0,11.0,3.0,29.60520003449806,0.0,PLAINTEXT
5.84375,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.19321190738503,0.0,CIPHERTEXT
4.640319531114783,0.0,32.0,1.0,0.0,2.0,3.0,1.0,23.407600554699588,0.0,KEY
4.726409765557392,0.0,32.0,1.0,0.0,2.0,11.0,3.0,23.841873627056074,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.59142133187246,0.0,KEY
3.584962500721156,0.0,12.0,0.0,1.0,2.0,11.0,3.0,13.26593762571498,0.0,IV
4.539313383509937,0.0,64.0,1.0,0.0,2.0,11.0,3.0,27.33741481409953,0.0,PLAINTEXT
6.003055907333277,0.0,80.0,0.0,0.0,2.0,11.0,3.0,38.058474011423435,0.0,CIPHERTEXT
4.9375,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.906695964332364,0.0,KEY
4.9375,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.906695964332364,0.0,KEY
3.75,0.0,16.0,1.0,1.0,2.0,0.0,0.0,15.32798565468877,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,IV
4.526503710565654,0.0,64.0,1.0,0.0,2.0,11.0,3.0,27.260270252064462,0.0,PLAINTEXT
5.8125,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.005012913227894,0.0,CIPHERTEXT
3.75,0.0,16.0,1.0,1.0,2.0,3.0,1.0,15.32798565468877,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,KEY
4.386842188131011,0.0,24.0,1.0,1.0,2.0,0.0,0.0,20.371864248917092,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,IV
4.341982282211645,0.0,64.0,1.0,0.0,2.0,11.0,3.0,26.14901434113124,0.0,PLAINTEXT
5.75,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.62861492491361,0.0,CIPHERTEXT
4.584962500721156,0.0,24.0,1.0,1.0,2.0,3.0,1.0,21.291906488858938,0.0,KEY
4.501629167387822,0.0,24.0,1.0,1.0,2.0,11.0,3.0,20.904918473044376,0.0,KEY
5.0,0.0,32.0,1.0,0.0,2.0,0.0,0.0,25.221970596792268,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.42287973485082,0.0,64.0,1.0,0.0,2.0,11.0,3.0,26.636208556061405,0.0,PLAINTEXT
5.75,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.62861492491361,0.0,CIPHERTEXT
4.8125,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.276146699412557,0.0,KEY
4.9375,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.906695964332364,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.59142133187246,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.400957868318166,0.0,64.0,1.0,0.0,2.0,11.0,3.0,26.50418701265364,0.0,PLAINTEXT
5.8125,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.005012913227894,0.0,CIPHERTEXT
5.0,0.0,32.0,1.0,0.0,2.0,3.0,1.0,25.221970596792268,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.59142133187246,0.0,KEY
4.8125,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.276146699412557,0.0,KEY
3.4182958340544896,0.0,12.0,0.0,1.0,2.0,11.0,3.0,12.649197672691464,0.0,IV
5.073684179450871,0.0,64.0,1.0,0.0,2.0,11.0,3.0,30.55559229579661,0.0,PLAINTEXT
5.706954882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.36938139645199,0.0,CIPHERTEXT
4.9375,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.906695964332364,0.0,KEY
5.0,0.0,32.0,1.0,0.0,2.0,11.0,3.0,25.221970596792268,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,0.0,0.0,16.349851365001356,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.660178031846025,0.0,64.0,1.0,0.0,2.0,11.0,3.0,28.06530618197179,0.0,PLAINTEXT
5.84375,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.19321190738503,0.0,CIPHERTEXT
3.875,0.0,16.0,1.0,1.0,2.0,3.0,1.0,15.838918509845064,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,KEY
4.501629167387822,0.0,24.0,1.0,1.0,2.0,0.0,0.0,20.904918473044376,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.851409765557392,0.0,64.0,1.0,0.0,2.0,11.0,3.0,29.216974019904757,0.0,PLAINTEXT
5.831954882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.122177373080554,0.0,CIPHERTEXT
4.584962500721156,0.0,24.0,1.0,1.0,2.0,3.0,1.0,21.291906488858938,0.0,KEY
4.584962500721156,0.0,24.0,1.0,1.0,2.0,11.0,3.0,21.291906488858938,0.0,KEY
4.9375,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.906695964332364,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,IV
4.874389062229566,0.0,64.0,1.0,0.0,2.0,11.0,3.0,29.35536379654929,0.0,PLAINTEXT
5.78125,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.81681391907075,0.0,CIPHERTEXT
5.0,0.0,32.0,1.0,0.0,2.0,3.0,1.0,25.221970596792268,0.0,KEY
4.9375,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.906695964332364,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,0.0,0.0,15.838918509845064,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.169572941643576,0.0,64.0,1.0,0.0,2.0,11.0,3.0,25.110701877828642,0.0,PLAINTEXT
5.6875,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.25221693659933,0.0,CIPHERTEXT
4.0,0.0,16.0,1.0,1.0,2.0,3.0,1.0,16.349851365001356,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,KEY
4.501629167387822,0.0,24.0,1.0,1.0,2.0,0.0,0.0,20.904918473044376,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.565774219659049,0.0,64.0,1.0,0.0,2.0,11.0,3.0,27.49677170202977,0.0,PLAINTEXT
5.8125,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.005012913227894,0.0,CIPHERTEXT
4.501629167387822,0.0,24.0,1.0,1.0,2.0,3.0,1.0,20.904918473044376,0.0,KEY
4.418295834054489,0.0,24.0,1.0,1.0,2.0,11.0,3.0,20.517930457229816,0.0,KEY
4.6875,0.0,32.0,1.0,0.0,2.0,0.0,0.0,23.64559743449275,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.808768266288633,0.0,64.0,1.0,0.0,2.0,11.0,3.0,28.960171227209305,0.0,PLAINTEXT
5.675704882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.18118240229486,0.0,CIPHERTEXT
4.663909765557392,0.0,32.0,1.0,0.0,2.0,3.0,1.0,23.52659899459617,0.0,KEY
4.9375,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.906695964332364,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,0.0,0.0,16.349851365001356,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.3881481953738835,0.0,64.0,1.0,0.0,2.0,11.0,3.0,26.427042450618572,0.0,PLAINTEXT
5.738204882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.55758039060913,0.0,CIPHERTEXT
4.0,0.0,16.0,1.0,1.0,2.0,3.0,1.0,16.349851365001356,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,KEY
4.220175521464345,0.0,24.0,1.0,1.0,2.0,0.0,0.0,19.597888217287974,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.796569531114783,0.0,64.0,1.0,0.0,2.0,11.0,3.0,28.886705957138656,0.0,PLAINTEXT
5.75,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.62861492491361,0.0,CIPHERTEXT
4.418295834054489,0.0,24.0,1.0,1.0,2.0,3.0,1.0,20.517930457229816,0.0,KEY
4.501629167387822,0.0,24.0,1.0,1.0,2.0,11.0,3.0,20.904918473044376,0.0,KEY
4.9375,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.906695964332364,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.480337797403417,0.0,64.0,1.0,0.0,2.0,11.0,3.0,26.982242142577135,0.0,PLAINTEXT
5.8125,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.005012913227894,0.0,CIPHERTEXT
4.875,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.59142133187246,0.0,KEY
4.8125,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.276146699412557,0.0,KEY
5.0,0.0,32.0,1.0,0.0,2.0,0.0,0.0,25.221970596792268,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.385027399432949,0.0,64.0,1.0,0.0,2.0,11.0,3.0,26.40824786959286,0.0,PLAINTEXT
5.8125,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.005012913227894,0.0,CIPHERTEXT
4.875,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.59142133187246,0.0,KEY
4.8125,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.276146699412557,0.0,KEY
4.9375,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.906695964332364,0.0,KEY
3.584962500721156,0.0,12.0,0.0,1.0,2.0,11.0,3.0,13.26593762571498,0.0,IV
4.685328664259099,0.0,64.0,1.0,0.0,2.0,11.0,3.0,28.2167725410936,0.0,PLAINTEXT
6.078055907333275,0.0,80.0,0.0,0.0,2.0,11.0,3.0,38.53396276163977,0.0,CIPHERTEXT
4.9375,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.906695964332364,0.0,KEY
4.8125,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.276146699412557,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,0.0,0.0,15.838918509845064,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.554632914624721,0.0,64.0,1.0,0.0,2.0,11.0,3.0,27.429674665195893,0.0,PLAINTEXT
5.84375,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.19321190738503,0.0,CIPHERTEXT
4.0,0.0,16.0,1.0,1.0,2.0,3.0,1.0,16.349851365001356,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,KEY
4.584962500721156,0.0,24.0,1.0,1.0,2.0,0.0,0.0,21.291906488858938,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.871268266288633,0.0,64.0,1.0,0.0,2.0,11.0,3.0,29.336569215523582,0.0,PLAINTEXT
5.632659765557392,0.0,64.0,1.0,0.0,2.0,11.0,3.0,33.92194887383324,0.0,CIPHERTEXT
4.501629167387822,0.0,24.0,1.0,1.0,2.0,3.0,1.0,20.904918473044376,0.0,KEY
4.418295834054489,0.0,24.0,1.0,1.0,2.0,11.0,3.0,20.517930457229816,0.0,KEY
4.8125,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.276146699412557,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.943599367586925,0.0,64.0,1.0,0.0,2.0,11.0,3.0,29.77217371186332,0.0,PLAINTEXT
5.769454882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.74577938476627,0.0,CIPHERTEXT
4.8125,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.276146699412557,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.59142133187246,0.0,KEY
4.9375,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.906695964332364,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,IV
4.248232282211646,0.0,64.0,1.0,0.0,2.0,11.0,3.0,25.584417358659827,0.0,PLAINTEXT
5.663909765557392,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.11014786799038,0.0,CIPHERTEXT
4.8125,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.276146699412557,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.59142133187246,0.0,KEY
4.8125,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.276146699412557,0.0,KEY
3.4182958340544896,0.0,12.0,0.0,1.0,2.0,11.0,3.0,12.649197672691464,0.0,IV
4.704490478386823,0.0,64.0,1.0,0.0,2.0,11.0,3.0,28.33217203373564,0.0,PLAINTEXT
5.738204882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.55758039060913,0.0,CIPHERTEXT
4.8125,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.276146699412557,0.0,KEY
5.0,0.0,32.0,1.0,0.0,2.0,11.0,3.0,25.221970596792268,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,0.0,0.0,16.349851365001356,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.377367633875557,0.0,64.0,1.0,0.0,2.0,11.0,3.0,26.362117944044677,0.0,PLAINTEXT
5.570159765557392,0.0,64.0,1.0,0.0,2.0,11.0,3.0,33.545550885518956,0.0,CIPHERTEXT
3.875,0.0,16.0,1.0,1.0,2.0,3.0,1.0,15.838918509845064,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,KEY
4.501629167387822,0.0,24.0,1.0,1.0,2.0,0.0,0.0,20.904918473044376,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.921569531114783,0.0,64.0,1.0,0.0,2.0,11.0,3.0,29.63950193376721,0.0,PLAINTEXT
5.84375,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.19321190738503,0.0,CIPHERTEXT
4.501629167387822,0.0,24.0,1.0,1.0,2.0,3.0,1.0,20.904918473044376,0.0,KEY
4.418295834054489,0.0,24.0,1.0,1.0,2.0,11.0,3.0,20.517930457229816,0.0,KEY
5.0,0.0,32.0,1.0,0.0,2.0,0.0,0.0,25.221970596792268,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.533617633875558,0.0,64.0,1.0,0.0,2.0,11.0,3.0,27.30311291483038,0.0,PLAINTEXT
5.706954882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.36938139645199,0.0,CIPHERTEXT
5.0,0.0,32.0,1.0,0.0,2.0,3.0,1.0,25.221970596792268,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.59142133187246,0.0,KEY
3.75,0.0,16.0,1.0,1.0,2.0,0.0,0.0,15.32798565468877,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.3999433125951875,0.0,64.0,1.0,0.0,2.0,11.0,3.0,26.498076984923053,0.0,PLAINTEXT
5.84375,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.19321190738503,0.0,CIPHERTEXT
3.875,0.0,16.0,1.0,1.0,2.0,3.0,1.0,15.838918509845064,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,KEY
4.584962500721156,0.0,24.0,1.0,1.0,2.0,0.0,0.0,21.291906488858938,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,IV
4.810328664259099,0.0,64.0,1.0,0.0,2.0,11.0,3.0,28.96956851772216,0.0,PLAINTEXT
5.800704882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.93397837892341,0.0,CIPHERTEXT
4.418295834054489,0.0,24.0,1.0,1.0,2.0,3.0,1.0,20.517930457229816,0.0,KEY
4.584962500721156,0.0,24.0,1.0,1.0,2.0,11.0,3.0,21.291906488858938,0.0,KEY
5.0,0.0,32.0,1.0,0.0,2.0,0.0,0.0,25.221970596792268,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.478777399432949,0.0,64.0,1.0,0.0,2.0,11.0,3.0,26.972844852064277,0.0,PLAINTEXT
5.84375,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.19321190738503,0.0,CIPHERTEXT
5.0,0.0,32.0,1.0,0.0,2.0,3.0,1.0,25.221970596792268,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.59142133187246,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,0.0,0.0,15.838918509845064,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.197032361703461,0.0,64.0,1.0,0.0,2.0,11.0,3.0,25.276072605361723,0.0,PLAINTEXT
5.800704882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.93397837892341,0.0,CIPHERTEXT
3.875,0.0,16.0,1.0,1.0,2.0,3.0,1.0,15.838918509845064,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,KEY
4.418295834054489,0.0,24.0,1.0,1.0,2.0,0.0,0.0,20.517930457229816,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.503274219659049,0.0,64.0,1.0,0.0,2.0,11.0,3.0,27.120373713715487,0.0,PLAINTEXT
5.6875,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.25221693659933,0.0,CIPHERTEXT
4.418295834054489,0.0,24.0,1.0,1.0,2.0,3.0,1.0,20.517930457229816,0.0,KEY
4.584962500721156,0.0,24.0,1.0,1.0,2.0,11.0,3.0,21.291906488858938,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.59142133187246,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,IV
4.497828664259099,0.0,64.0,1.0,0.0,2.0,11.0,3.0,27.08757857615077,0.0,PLAINTEXT
5.738204882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.55758039060913,0.0,CIPHERTEXT
4.875,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.59142133187246,0.0,KEY
5.0,0.0,32.0,1.0,0.0,2.0,11.0,3.0,25.221970596792268,0.0,KEY
4.663909765557392,0.0,32.0,1.0,0.0,2.0,0.0,0.0,23.52659899459617,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.510933985216441,0.0,64.0,1.0,0.0,2.0,11.0,3.0,27.16650363926367,0.0,PLAINTEXT
5.706954882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.36938139645199,0.0,CIPHERTEXT
4.8125,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.276146699412557,0.0,KEY
4.9375,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.906695964332364,0.0,KEY
4.9375,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.906695964332364,0.0,KEY
3.584962500721156,0.0,12.0,0.0,1.0,2.0,11.0,3.0,13.26593762571498,0.0,IV
4.972274413893478,0.0,64.0,1.0,0.0,2.0,11.0,3.0,29.944865387777007,0.0,PLAINTEXT
5.893619813556233,0.0,80.0,0.0,0.0,2.0,11.0,3.0,37.36466559197537,0.0,CIPHERTEXT
4.8125,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.276146699412557,0.0,KEY
4.663909765557392,0.0,32.0,1.0,0.0,2.0,11.0,3.0,23.52659899459617,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,0.0,0.0,16.349851365001356,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.535178031846025,0.0,64.0,1.0,0.0,2.0,11.0,3.0,27.312510205343234,0.0,PLAINTEXT
5.78125,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.81681391907075,0.0,CIPHERTEXT
3.875,0.0,16.0,1.0,1.0,2.0,3.0,1.0,15.838918509845064,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,KEY
4.418295834054489,0.0,24.0,1.0,1.0,2.0,0.0,0.0,20.517930457229816,0.0,KEY
3.875,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.838918509845064,0.0,IV
4.484473149067329,0.0,64.0,1.0,0.0,2.0,11.0,3.0,27.007146751333433,0.0,PLAINTEXT
5.78125,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.81681391907075,0.0,CIPHERTEXT
4.584962500721156,0.0,24.0,1.0,1.0,2.0,3.0,1.0,21.291906488858938,0.0,KEY
4.418295834054489,0.0,24.0,1.0,1.0,2.0,11.0,3.0,20.517930457229816,0.0,KEY
4.9375,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.906695964332364,0.0,KEY
3.75,0.0,16.0,1.0,1.0,2.0,11.0,3.0,15.32798565468877,0.0,IV
4.534524219659049,0.0,64.0,1.0,0.0,2.0,11.0,3.0,27.308572707872628,0.0,PLAINTEXT
5.84375,0.0,64.0,1.0,0.0,2.0,11.0,3.0,35.19321190738503,0.0,CIPHERTEXT
4.75,0.0,32.0,1.0,0.0,2.0,3.0,1.0,23.960872066952653,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.59142133187246,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.59142133187246,0.0,KEY
4.0,0.0,16.0,1.0,1.0,2.0,11.0,3.0,16.349851365001356,0.0,IV
4.2242384298164914,0.0,64.0,1.0,0.0,2.0,11.0,3.0,25.439917554284694,0.0,PLAINTEXT
5.738204882778696,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.55758039060913,0.0,CIPHERTEXT
4.8125,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.276146699412557,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.59142133187246,0.0,KEY
4.875,0.0,32.0,1.0,0.0,2.0,0.0,0.0,24.59142133187246,0.0,KEY
3.2516291673878226,0.0,12.0,0.0,1.0,2.0,11.0,3.0,12.03245771966795,0.0,IV
4.505488429816491,0.0,64.0,1.0,0.0,2.0,11.0,3.0,27.133708501698944,0.0,PLAINTEXT
5.71875,0.0,64.0,1.0,0.0,2.0,11.0,3.0,34.44041593075647,0.0,CIPHERTEXT
4.8125,0.0,32.0,1.0,0.0,2.0,3.0,1.0,24.276146699412557,0.0,KEY
4.8125,0.0,32.0,1.0,0.0,2.0,11.0,3.0,24.276146699412557,0.0,KEY
